,concat_emb1,concat_emb2,concat_emb3,concat_emb4,concat_emb5,concat_emb6,concat_emb7,concat_emb8,concat_emb9,concat_emb10,concat_emb11,concat_emb12,concat_emb13,concat_emb14,concat_emb15,concat_emb16,concat_emb17,concat_emb18,concat_emb19,concat_emb20,concat_emb21,concat_emb22,concat_emb23,concat_emb24,concat_emb25,concat_emb26,concat_emb27,concat_emb28,concat_emb29,concat_emb30,concat_emb31,concat_emb32
2022-01-01 01:30:52,0.013253815,0.13365191,0.066773735,0.18131164,-0.1326959,0.082414076,0.15834188,-0.09739931,-0.010556586,0.18090002,0.017242808,-0.19754942,-0.035386737,0.062728696,-0.00082314963,-0.013762897,-0.07030941,0.16950195,-0.14130436,-0.15790428,-0.23960805,0.10039264,-0.015845254,-0.029447287,0.11819957,-0.054505587,0.01777004,-0.002444907,0.019110365,-0.09630245,-0.10939385,0.002509749
2022-01-01 01:30:56,0.017024586,0.12974419,0.068424985,0.1866853,-0.12987742,0.06864533,0.15056522,-0.09823547,0.0016934661,0.1808295,0.018572772,-0.19150433,-0.03916732,0.065735415,0.0059560593,-0.02374674,-0.07234856,0.16372022,-0.140779,-0.16106546,-0.21854898,0.0921283,-0.009879539,-0.042388126,0.11215919,-0.052164517,0.032408267,-0.001809133,0.024173649,-0.097428665,-0.109681465,-0.005230877
2022-01-01 01:31:00,0.017260265,0.12710658,0.071868874,0.18759745,-0.13191381,0.05379321,0.14391491,-0.08984883,0.0035487781,0.17190643,0.018787408,-0.18319455,-0.041636456,0.07536475,0.0045703775,-0.02867795,-0.07165247,0.15619403,-0.14068787,-0.1686832,-0.20339333,0.08192486,-0.0033234481,-0.043085102,0.10689907,-0.050166607,0.03895701,-0.0005728617,0.029006837,-0.09669112,-0.108533785,-0.019117692
2022-01-01 01:31:04,0.022971801,0.123421066,0.081041686,0.1967802,-0.12289989,0.037035562,0.13051885,-0.08150305,0.0010724925,0.17328602,0.018418772,-0.16212764,-0.047492456,0.080870524,0.0033700496,-0.032104477,-0.07670749,0.13875188,-0.14124097,-0.17986076,-0.1815657,0.065865874,0.0043028384,-0.05411829,0.09663231,-0.048082355,0.053895473,-0.0061181565,0.036956456,-0.09060627,-0.10331446,-0.041961357
2022-01-01 01:31:08,0.020168941,0.11783656,0.08143717,0.19757132,-0.11991126,0.03681919,0.12873586,-0.081805475,-0.00061017193,0.1700999,0.019500146,-0.16095097,-0.042646952,0.08108252,0.0024003652,-0.034151938,-0.079946004,0.13738082,-0.13631476,-0.17522782,-0.1781213,0.064524606,0.010454707,-0.05240321,0.09634311,-0.04731358,0.053055838,-0.0013727327,0.032822095,-0.0859771,-0.10978577,-0.040066373
2022-01-01 01:31:12,0.0121853575,0.106966615,0.078121744,0.20073657,-0.10671947,0.051598348,0.13247648,-0.094791174,-0.0026860447,0.1666793,0.030292504,-0.17555156,-0.037917014,0.0665209,0.011530825,-0.038345534,-0.080487855,0.14841212,-0.12168989,-0.15359204,-0.18809518,0.06687049,0.010458033,-0.0473936,0.10426549,-0.051116675,0.038573384,0.0071204477,0.011905348,-0.08043276,-0.12140343,-0.016514575
2022-01-01 01:31:16,0.009561052,0.111743234,0.0740219,0.19587047,-0.11418987,0.06706758,0.13841142,-0.10476383,0.011827122,0.17908914,0.031586677,-0.19489767,-0.041287996,0.06285224,0.022632614,-0.03978294,-0.076076955,0.16218251,-0.121655956,-0.1491157,-0.20427096,0.08124157,-0.006033858,-0.05416935,0.11083272,-0.05024664,0.030832557,0.0038337375,0.01189626,-0.08894727,-0.11761158,0.0021803735
2022-01-01 01:31:20,0.007455744,0.11131395,0.07594367,0.19251408,-0.12120689,0.056207243,0.13299552,-0.09192679,0.0026384983,0.16704974,0.030172192,-0.18221454,-0.03985657,0.07271665,0.012838922,-0.03268448,-0.07487529,0.15546359,-0.11582502,-0.15122713,-0.20051198,0.07199515,0.0011879766,-0.039327007,0.11215341,-0.050973665,0.024060812,0.008362991,0.009091525,-0.08140554,-0.1150623,-0.009033491
2022-01-01 01:31:24,0.01577554,0.12260191,0.06908967,0.18995887,-0.1264953,0.06380429,0.14511648,-0.104435526,0.018056339,0.1799753,0.02510827,-0.19702402,-0.042437978,0.068873644,0.018413618,-0.037366573,-0.072813556,0.16679364,-0.13840954,-0.15920493,-0.20413442,0.089923844,-0.010074292,-0.052112572,0.10977791,-0.04833975,0.038335774,0.00054992177,0.022129508,-0.10244895,-0.1140619,-0.0036976754
2022-01-01 01:31:28,0.021640617,0.13080572,0.07438488,0.19227722,-0.12464561,0.052067067,0.14065292,-0.08674703,-0.008179616,0.17646486,0.015461239,-0.17050388,-0.04292078,0.07164723,-0.0008849588,-0.022837626,-0.07519374,0.14833933,-0.14449187,-0.1730119,-0.20445094,0.07468237,-0.001116793,-0.045422707,0.10369054,-0.052110564,0.042091932,-0.0064308387,0.033710133,-0.09012872,-0.10381986,-0.028362729
2022-01-01 01:31:32,0.022031546,0.12459991,0.077692434,0.19324553,-0.12454966,0.042747397,0.13969414,-0.08597016,0.0023078555,0.1697734,0.019205755,-0.17426546,-0.04479395,0.07827474,0.004615996,-0.03563394,-0.074358955,0.14676148,-0.14591418,-0.1792074,-0.18878718,0.072871834,0.0027456437,-0.051958576,0.09716971,-0.048590012,0.052432075,-0.004718915,0.037038997,-0.097918466,-0.10790399,-0.035518326
2022-01-01 01:31:36,0.010675048,0.11284583,0.079419725,0.1928755,-0.122249015,0.051691502,0.13522525,-0.08856041,8.991629e-05,0.1638736,0.026697261,-0.17820014,-0.038178295,0.07611639,0.012765734,-0.03612465,-0.07834359,0.15014039,-0.1232318,-0.1591377,-0.19004494,0.06964892,0.00728903,-0.042879622,0.10685197,-0.04681944,0.03204592,0.0077767093,0.015174788,-0.0861506,-0.1159208,-0.02077482
2022-01-01 01:31:40,0.011161801,0.11268852,0.08111457,0.19568218,-0.12020844,0.040032282,0.12295128,-0.07892421,-0.006231738,0.15845637,0.026601048,-0.15900023,-0.038784914,0.08018983,0.0063807014,-0.030503241,-0.080539756,0.13934448,-0.11497835,-0.15843344,-0.18121153,0.055357635,0.014214643,-0.04129976,0.105222665,-0.047719512,0.029110715,0.009751901,0.013350944,-0.07416879,-0.112926155,-0.031125817
2022-01-01 01:31:44,0.010053219,0.11605806,0.07433595,0.1933571,-0.11614323,0.06949995,0.14511497,-0.10109116,0.0015483944,0.17409615,0.028779665,-0.19609718,-0.039389547,0.0629346,0.016636098,-0.036129843,-0.075108595,0.1614664,-0.12729326,-0.15362191,-0.21070008,0.08184417,-0.0046374584,-0.048451155,0.10989737,-0.05194499,0.029202078,0.0026991875,0.014883418,-0.09020025,-0.11667532,-0.0016933405
2022-01-01 01:31:48,0.008755538,0.111672096,0.07398099,0.19438022,-0.11672363,0.06588103,0.1388345,-0.103565216,0.011388467,0.17532167,0.031556834,-0.19566078,-0.040846433,0.0655795,0.02202454,-0.039959,-0.07551124,0.16228162,-0.12232192,-0.14965592,-0.20244625,0.08091946,-0.0052767876,-0.050740466,0.11126976,-0.04946364,0.0299588,0.005306061,0.011869636,-0.08977732,-0.11810811,0.0007463518
2022-01-01 01:31:52,0.011739313,0.10692929,0.081268474,0.1979319,-0.116146185,0.04565244,0.12840146,-0.090684086,0.0077611213,0.16497117,0.02920636,-0.1761489,-0.041060165,0.07698902,0.019646384,-0.045616593,-0.08063443,0.14630544,-0.1230476,-0.16114518,-0.17598747,0.06376442,0.009794213,-0.053350057,0.10191198,-0.044879917,0.041209534,0.0070236786,0.017697232,-0.08562235,-0.11744843,-0.02376567
2022-01-01 01:31:56,0.012206088,0.122618444,0.07955223,0.19166835,-0.11747506,0.06273857,0.14946243,-0.08240883,-0.029345015,0.16852768,0.018761516,-0.17494224,-0.035261508,0.064330146,-0.00884072,-0.018878238,-0.074722886,0.14785922,-0.13086171,-0.16639327,-0.2197987,0.075096734,0.0034328173,-0.03379146,0.10598747,-0.056668263,0.029785672,-0.0007788748,0.023801384,-0.08179851,-0.11127383,-0.021468736
2022-01-01 01:32:00,0.009638454,0.10853645,0.07506007,0.19782075,-0.11267064,0.060145266,0.13053495,-0.10077504,0.011970037,0.17813522,0.031792738,-0.1837966,-0.04027764,0.065168925,0.01946656,-0.037086908,-0.078036495,0.15693647,-0.11498266,-0.14655031,-0.19720724,0.07542151,-0.0009119152,-0.052455172,0.11041395,-0.049645852,0.031140368,0.006196438,0.0084212525,-0.082179606,-0.11826638,-0.0024183681
2022-01-01 01:32:04,0.010427858,0.121608295,0.0780641,0.19010396,-0.123311296,0.06065823,0.14261006,-0.08556523,-0.0114223035,0.1680324,0.024070984,-0.1820561,-0.04159962,0.06992036,0.004524999,-0.026811814,-0.07159221,0.15237166,-0.1257198,-0.1644807,-0.21406297,0.07313213,-0.0026395966,-0.03890792,0.10850546,-0.054743912,0.025317093,0.00034549186,0.020656126,-0.0848789,-0.1065049,-0.015571819
2022-01-01 01:32:08,0.010162659,0.11567107,0.07869657,0.19376713,-0.11923528,0.05494096,0.13740392,-0.09221773,0.00838569,0.1684581,0.0300957,-0.19016935,-0.04708371,0.07180236,0.01845639,-0.043831225,-0.07028086,0.15337732,-0.1256578,-0.16579491,-0.19798668,0.07054237,-0.004570434,-0.054395113,0.10300786,-0.05072494,0.036658473,-6.48294e-05,0.024039093,-0.09104427,-0.10876931,-0.014190121
2022-01-01 01:32:12,-0.0035604949,0.103988595,0.08667586,0.1860376,-0.13954912,0.030522864,0.12218307,-0.07014371,0.017215183,0.14161155,0.034427915,-0.18342,-0.04658487,0.10141926,0.019520376,-0.05130991,-0.06380459,0.14575139,-0.113306895,-0.17211808,-0.17109177,0.05550065,0.0049270103,-0.033284307,0.10289596,-0.039666675,0.027419949,0.013887184,0.015398386,-0.092709124,-0.10901024,-0.03554579
2022-01-01 01:32:16,0.0063768104,0.11628639,0.07485237,0.18616721,-0.13107699,0.059499886,0.14362751,-0.092009574,0.007075515,0.15818399,0.029768625,-0.19555911,-0.03881342,0.07818339,0.01572707,-0.03800838,-0.07143223,0.16255629,-0.12670682,-0.15836984,-0.20099285,0.07844699,0.0002389924,-0.03529505,0.11094425,-0.04703772,0.023265004,0.009450235,0.010417068,-0.09728982,-0.11636446,-0.013085973
2022-01-01 01:32:20,0.008593593,0.114097714,0.07707645,0.190432,-0.12525627,0.055568982,0.13825212,-0.09355843,0.011402592,0.16602468,0.030682469,-0.19278117,-0.044488043,0.0760041,0.01986069,-0.041937087,-0.071256585,0.15871698,-0.12475418,-0.16052033,-0.19654667,0.07457383,-0.0038476624,-0.04736076,0.1081731,-0.04767076,0.03099448,0.0045072082,0.01707084,-0.094138905,-0.11164748,-0.01222115
2022-01-01 01:32:24,0.010269783,0.1253768,0.072262496,0.1844411,-0.13240959,0.06895606,0.14903261,-0.09348659,-0.0017823563,0.17105183,0.022711411,-0.1945517,-0.039399132,0.0718227,0.0079294015,-0.02564672,-0.07081803,0.1640544,-0.13323137,-0.15964906,-0.21949297,0.08712419,-0.008834177,-0.034918327,0.114533946,-0.051091876,0.02169206,0.0019191218,0.017745588,-0.095009595,-0.10929205,-0.006654485
2022-01-01 01:32:28,0.0102830995,0.12860335,0.07314456,0.18230371,-0.13552366,0.06733556,0.14845288,-0.08497437,-0.016983718,0.16989738,0.016560378,-0.18212478,-0.03636145,0.07298981,-0.005732881,-0.013964542,-0.07126074,0.15810555,-0.13340734,-0.16258003,-0.22399229,0.08556609,-0.0069428505,-0.023222428,0.116230905,-0.051703822,0.018891547,0.0017534508,0.019699743,-0.08936872,-0.10633093,-0.01347949
2022-01-01 01:32:32,0.0070066773,0.11962482,0.069490254,0.18442923,-0.1322063,0.06878814,0.15033592,-0.10118293,0.012017358,0.16627817,0.028545674,-0.20815419,-0.03828474,0.07355545,0.016654706,-0.03717529,-0.06941728,0.171651,-0.13438542,-0.15530086,-0.21179116,0.09192596,-0.008320883,-0.037589215,0.11339142,-0.049170673,0.025275547,0.006865808,0.013982837,-0.10175068,-0.11850019,-0.00023387179
2022-01-01 01:32:36,0.009655109,0.12680425,0.07154307,0.18260637,-0.13546449,0.07279025,0.15186824,-0.09614931,0.0012745714,0.17389923,0.021898106,-0.20015565,-0.03945258,0.07144687,0.008484859,-0.025130307,-0.069002785,0.16726181,-0.13588274,-0.15981655,-0.22233666,0.093719155,-0.013688541,-0.034508288,0.11584088,-0.050333582,0.022161279,0.0013019688,0.019620862,-0.099421695,-0.10823687,-0.0026538118
2022-01-01 01:32:40,0.007756603,0.12350486,0.06990817,0.18122704,-0.1393599,0.06849693,0.14833401,-0.096103325,0.0071098856,0.16714504,0.024646064,-0.20051585,-0.038095217,0.07654626,0.012339697,-0.028332662,-0.0699094,0.16928153,-0.1317075,-0.15506962,-0.2150448,0.0907567,-0.009331543,-0.03068401,0.11825358,-0.04823246,0.018148063,0.007289786,0.012976392,-0.099370144,-0.11303659,-0.003016698
2022-01-01 01:32:44,0.008152715,0.11801873,0.071112156,0.18564431,-0.13286315,0.063962154,0.14503536,-0.10142543,0.01834304,0.168749,0.029724535,-0.20592408,-0.04278743,0.07582417,0.02337782,-0.04236321,-0.06918509,0.16971827,-0.13216524,-0.15768714,-0.20337789,0.08698532,-0.010805519,-0.04421282,0.112790614,-0.04683703,0.028263636,0.0055108923,0.017651763,-0.10255286,-0.114463076,-0.0019549977
2022-01-01 01:32:48,0.011019038,0.124111995,0.065557994,0.18466662,-0.13351719,0.07328622,0.1496427,-0.10890814,0.019483855,0.17552547,0.027074706,-0.209528,-0.039459266,0.070850424,0.021667343,-0.03505316,-0.07172544,0.17681263,-0.13921814,-0.15192284,-0.21266574,0.09786709,-0.014148497,-0.042175334,0.11715859,-0.047122728,0.02561833,0.004447612,0.0146457,-0.10672261,-0.11669163,0.0052545266
2022-01-01 01:32:52,0.014847247,0.12856959,0.06755569,0.18547313,-0.12999777,0.0695619,0.15036844,-0.09855243,0.0025737179,0.17690578,0.020409025,-0.19407615,-0.037701726,0.068399765,0.005325878,-0.024243353,-0.07192248,0.16642256,-0.14142023,-0.15988508,-0.21988368,0.093115896,-0.009229964,-0.037604086,0.1125605,-0.051686965,0.029248765,-0.00031438135,0.021248924,-0.09794253,-0.112588875,-0.005031692
2022-01-01 01:32:56,0.01123012,0.12547582,0.06672324,0.18484902,-0.12956385,0.076880805,0.15568228,-0.10685913,0.011209346,0.17676945,0.025682697,-0.21115609,-0.038659308,0.0662014,0.015291879,-0.03320494,-0.06958843,0.17509976,-0.1407244,-0.15563424,-0.22251616,0.09982784,-0.015038579,-0.04280588,0.11392365,-0.05122604,0.027414968,0.0012734391,0.018481892,-0.10445893,-0.11650812,0.0057070926
2022-01-01 01:33:00,0.020061515,0.12760417,0.07576047,0.18921484,-0.13304129,0.042453382,0.13862246,-0.08177289,0.0003036621,0.1674153,0.017341213,-0.17226398,-0.04478278,0.08246148,0.0018885463,-0.028562034,-0.07232217,0.1485632,-0.14304066,-0.17690426,-0.19293848,0.07299928,0.0010886465,-0.042449635,0.10315266,-0.04896966,0.04377363,-0.0024957082,0.033738654,-0.096056804,-0.104088105,-0.034379877
2022-01-01 01:33:04,0.026441123,0.1263111,0.0782662,0.19706325,-0.11677796,0.042875573,0.14233266,-0.08471378,-0.0053190407,0.17781974,0.016202625,-0.1676916,-0.04436453,0.06917386,-0.0018768928,-0.0323265,-0.07588057,0.14030756,-0.14697528,-0.18251161,-0.19369856,0.07231576,0.0051833703,-0.0611212,0.0920438,-0.052914385,0.060862806,-0.009373377,0.043456394,-0.09308431,-0.10774183,-0.0377767
2022-01-01 01:33:08,0.012478477,0.112973094,0.07880644,0.19627972,-0.11566103,0.052253712,0.13136561,-0.0902845,0.0007350035,0.16805682,0.02810362,-0.17434388,-0.03915324,0.07180218,0.014416725,-0.036686223,-0.08036105,0.14901324,-0.12117426,-0.15723732,-0.19070087,0.06560737,0.007628833,-0.049982294,0.10469529,-0.048210118,0.03308683,0.005418312,0.014076845,-0.08230157,-0.115704924,-0.019889882
2022-01-01 01:33:12,0.010890698,0.12107088,0.08010245,0.19313706,-0.121943675,0.05475359,0.13161415,-0.078209564,-0.025004478,0.16885793,0.018941425,-0.15727888,-0.036019225,0.07140014,-0.006160219,-0.013970436,-0.07968803,0.14181945,-0.11843919,-0.15908922,-0.20682478,0.06363055,0.007011432,-0.030784307,0.111487985,-0.051665086,0.021407535,0.0038944928,0.014764814,-0.071619205,-0.10691022,-0.025780933
2022-01-01 01:33:16,0.012889126,0.114352114,0.07402171,0.19784701,-0.108713575,0.0653753,0.14307156,-0.10191665,-0.0009793222,0.17450821,0.028404932,-0.18965335,-0.03787904,0.059243742,0.013393457,-0.036387525,-0.07769568,0.15750302,-0.1283881,-0.15304479,-0.20547219,0.078589894,0.00066446926,-0.05113822,0.10653129,-0.053138886,0.035857216,0.0025395667,0.015592798,-0.08710791,-0.12038273,-0.0052338424
2022-01-01 01:33:20,0.0073763276,0.11323436,0.07612267,0.19139239,-0.123702094,0.059701487,0.1381747,-0.09662866,0.010769516,0.16980383,0.030503899,-0.19473967,-0.04364434,0.07255191,0.019899813,-0.040520646,-0.07136186,0.15952052,-0.123291254,-0.1571484,-0.20009755,0.07785302,-0.0061305244,-0.046757344,0.11001883,-0.049152695,0.03045709,0.004812458,0.017022435,-0.09154871,-0.11259413,-0.0057390654
2022-01-01 01:33:24,0.008812491,0.11756405,0.07582665,0.1901153,-0.12269035,0.061380893,0.14419375,-0.093740486,0.0038018113,0.16658323,0.028638598,-0.1955367,-0.042255856,0.07178,0.013019368,-0.038205232,-0.069751926,0.159502,-0.12993962,-0.16295472,-0.20726998,0.07925293,-0.004988008,-0.043940004,0.10653969,-0.051757887,0.031474244,0.002048919,0.020458378,-0.09365448,-0.11251564,-0.010155243
2022-01-01 01:33:28,0.011781239,0.12259469,0.06865039,0.1861847,-0.13059317,0.066514514,0.14727138,-0.101822235,0.013958906,0.1736602,0.02580918,-0.20127308,-0.040335134,0.071980536,0.015491931,-0.034997568,-0.07070827,0.16914064,-0.13683614,-0.15787496,-0.21034065,0.09124363,-0.010257486,-0.042809773,0.11215667,-0.049187522,0.030555742,0.0029018389,0.019109834,-0.101028785,-0.11510923,-0.0021208539
2022-01-01 01:33:32,0.021594783,0.1280728,0.0781829,0.19357435,-0.12505923,0.040543117,0.1352707,-0.077664316,-0.009345252,0.1678547,0.015913736,-0.16105074,-0.042906262,0.0794707,-0.0059052394,-0.02451524,-0.07590897,0.14023711,-0.142154,-0.17906472,-0.19281368,0.06614052,0.0070046885,-0.044547997,0.098291315,-0.05108068,0.04703878,-0.0048647556,0.034969054,-0.08836998,-0.10464584,-0.042647947
2022-01-01 01:33:36,0.022821607,0.13314915,0.076385036,0.19179346,-0.1221762,0.04604845,0.14405127,-0.07389498,-0.02951734,0.16988468,0.010447095,-0.15605035,-0.037290443,0.071382284,-0.021497743,-0.0127661945,-0.075164765,0.13931988,-0.14680357,-0.18167275,-0.20996168,0.0698201,0.007880718,-0.036571328,0.0978249,-0.056127395,0.045925274,-0.007880807,0.039286774,-0.08435529,-0.105564244,-0.044116564
2022-01-01 01:33:40,0.01775544,0.11281922,0.0795614,0.19411713,-0.12835826,0.03241453,0.12486413,-0.08684244,0.022367839,0.16721533,0.026455933,-0.17243838,-0.047889516,0.08803073,0.01977405,-0.047046203,-0.0754118,0.14616235,-0.130632,-0.17271712,-0.16523413,0.064735115,0.0029611532,-0.056995317,0.10007554,-0.04117144,0.05034659,0.0031383825,0.028716307,-0.09637994,-0.11066624,-0.033471912
2022-01-01 01:33:44,0.013565202,0.12378699,0.089031905,0.19245176,-0.12839246,0.034358144,0.12977333,-0.06310569,-0.012038256,0.16323292,0.019461265,-0.15986602,-0.05133209,0.08856625,-0.002936512,-0.02892069,-0.06874752,0.13196304,-0.12959051,-0.1887256,-0.19431151,0.055841364,0.0026265006,-0.047209963,0.094220854,-0.051552247,0.040730417,-0.008288881,0.037206523,-0.08301034,-0.093203485,-0.05036835
2022-01-01 01:33:48,0.0147257345,0.118031204,0.07035847,0.19041508,-0.12941065,0.04930983,0.13479652,-0.095618464,0.013935482,0.16659321,0.025588391,-0.18278503,-0.04015682,0.07844266,0.01503961,-0.035729345,-0.07603462,0.15869762,-0.13243052,-0.15749918,-0.1863927,0.07708514,0.0015634105,-0.04182616,0.11056564,-0.045824356,0.036001377,0.007868691,0.017912852,-0.09494837,-0.11664138,-0.015501518
2022-01-01 01:33:52,0.016520653,0.12347348,0.07401219,0.18860574,-0.13266237,0.045757588,0.13855682,-0.08836026,0.010747769,0.16585636,0.022737838,-0.18323123,-0.045532472,0.0823439,0.01124863,-0.03691386,-0.070716776,0.15527408,-0.14016399,-0.17204158,-0.19087863,0.07569506,-0.0021328763,-0.044609357,0.10463065,-0.04738478,0.041409526,0.00051023293,0.029486645,-0.0997977,-0.10815752,-0.025313225
2022-01-01 01:33:56,0.012999428,0.124782875,0.08482552,0.18638793,-0.13862441,0.039710823,0.13534513,-0.07343838,0.003426287,0.16134901,0.02129413,-0.17708817,-0.05224905,0.091657124,0.011021287,-0.03743707,-0.066209525,0.14566399,-0.13547719,-0.18531998,-0.19206347,0.06409231,-0.00385556,-0.04513733,0.100350656,-0.045868725,0.03684444,-0.004667178,0.034602303,-0.09788151,-0.09474544,-0.040366
2022-01-01 01:34:00,0.016187685,0.12476352,0.086586975,0.19302477,-0.12976038,0.032237105,0.12813689,-0.06461691,-0.011911676,0.16457851,0.016824061,-0.1552672,-0.04986153,0.088665076,-0.0042937617,-0.02615968,-0.071858354,0.13070314,-0.13189739,-0.18628368,-0.18811482,0.056256015,0.0048808,-0.045922782,0.096624434,-0.050125103,0.04378702,-0.0060025635,0.03797653,-0.081930585,-0.09487355,-0.050739802
2022-01-01 01:34:04,0.015299493,0.123926826,0.07446958,0.18824172,-0.13195053,0.05038077,0.14120972,-0.08963937,0.008346107,0.16848932,0.022804428,-0.18708794,-0.046509884,0.07937712,0.011551162,-0.036332898,-0.06919922,0.15656964,-0.13943653,-0.1717267,-0.19754523,0.07796486,-0.0058570947,-0.045192964,0.10571092,-0.048813526,0.03947291,-0.0011649189,0.03011453,-0.09933727,-0.10600554,-0.021004746
2022-01-01 01:34:08,0.018500064,0.125288,0.08172083,0.19421522,-0.1272726,0.04175463,0.12972073,-0.077336654,-0.006935723,0.17108998,0.017929984,-0.15979704,-0.04591369,0.08234547,0.00081403187,-0.02449062,-0.07649551,0.13990675,-0.1361758,-0.1771385,-0.18965706,0.06447615,0.00370362,-0.04343247,0.10201544,-0.048317168,0.041169498,-0.0046345056,0.029551793,-0.0873171,-0.09858122,-0.041184857
2022-01-01 01:34:12,0.018481238,0.12309888,0.0850688,0.19243754,-0.13322772,0.026738288,0.12806436,-0.066927515,-0.0020593842,0.16083999,0.017315034,-0.15757114,-0.047948554,0.09291622,-0.0017073518,-0.030861948,-0.07289143,0.13238896,-0.13650568,-0.18694441,-0.17620969,0.05977941,0.008713818,-0.046730787,0.09540189,-0.04650024,0.050505288,-0.0025597757,0.038272854,-0.09026617,-0.10026811,-0.053447533
2022-01-01 01:34:16,0.0099667385,0.11949424,0.083330564,0.1882596,-0.13734826,0.036248792,0.12925455,-0.072644986,0.0021372864,0.15317398,0.022889942,-0.1716781,-0.04606154,0.093102746,0.009211992,-0.03583776,-0.0713507,0.1429819,-0.12898846,-0.17647311,-0.18040638,0.060035113,0.00532156,-0.038191136,0.1034044,-0.043762185,0.034183946,0.004512202,0.02606649,-0.09174429,-0.10279661,-0.039776824
2022-01-01 01:34:20,0.009874811,0.12023603,0.085336566,0.1870574,-0.14012803,0.029114928,0.12997064,-0.06261931,-0.0042404262,0.15125018,0.019410966,-0.16390975,-0.045104057,0.09679045,-0.00094531453,-0.03184948,-0.06976576,0.13663393,-0.12769434,-0.18191595,-0.18185,0.058307424,0.009371486,-0.036139194,0.1000949,-0.045635227,0.03644274,0.004412993,0.029929165,-0.0884841,-0.10282374,-0.048557237
2022-01-01 01:34:24,0.011494022,0.11214508,0.0804137,0.19307211,-0.12648104,0.043458994,0.13292,-0.08754086,0.011750025,0.15964317,0.02714932,-0.18187048,-0.042621132,0.082796924,0.018942364,-0.04717512,-0.075905494,0.14905366,-0.12912902,-0.16866773,-0.17596525,0.06629746,0.0064148605,-0.049991053,0.10138455,-0.04301156,0.041624106,0.006499236,0.022575686,-0.094990246,-0.11484926,-0.027954666
2022-01-01 01:34:28,0.011999741,0.11240781,0.077345885,0.19415304,-0.12171819,0.05099526,0.13180448,-0.092388384,0.0071063885,0.16401874,0.028569786,-0.1790572,-0.039150126,0.07598865,0.019150123,-0.039592963,-0.079987206,0.15302905,-0.12408569,-0.15665887,-0.18373165,0.06782628,0.0072581577,-0.04671504,0.10737827,-0.044593412,0.032631177,0.008367625,0.012422055,-0.089346886,-0.116622314,-0.019742878
2022-01-01 01:34:32,0.009816564,0.10814112,0.080578916,0.19652797,-0.11816834,0.050925914,0.1265214,-0.093445204,0.009902189,0.17150013,0.030868443,-0.17725575,-0.043456994,0.074789666,0.02189764,-0.040596522,-0.07923678,0.15013807,-0.11632001,-0.1545601,-0.18396854,0.06662737,0.0025973325,-0.051790744,0.108199,-0.045189988,0.03295175,0.0067436057,0.012210307,-0.08379366,-0.113352455,-0.015581196
2022-01-01 01:34:36,0.014339283,0.12681966,0.08079536,0.1874836,-0.13496485,0.04954738,0.14235884,-0.07576572,-0.01604494,0.1636148,0.015025118,-0.17072213,-0.040907726,0.080865666,-0.0011974062,-0.023391642,-0.074214466,0.14506231,-0.1361392,-0.17551386,-0.2004543,0.07052886,0.004068938,-0.03417115,0.107060626,-0.048144702,0.03279632,0.00033228545,0.02897121,-0.09101527,-0.10217,-0.03462245
2022-01-01 01:34:40,0.015113241,0.12262799,0.074708425,0.18862225,-0.13119605,0.04762755,0.1394623,-0.086694255,0.0038912776,0.16531004,0.022207936,-0.18134369,-0.043354344,0.08045598,0.006842271,-0.03323697,-0.07114533,0.15392539,-0.13716762,-0.17000757,-0.19581492,0.0755499,-0.0008879391,-0.040428586,0.10580923,-0.04928602,0.038008146,0.0014698597,0.027307542,-0.095421955,-0.109093204,-0.024199644
2022-01-01 01:34:44,0.01558483,0.124534674,0.086017065,0.19259208,-0.13201837,0.0322714,0.12575597,-0.063815586,-0.014552619,0.16181487,0.016974965,-0.15063596,-0.04647844,0.09116746,-0.0059652324,-0.02109632,-0.07462018,0.13225108,-0.13006836,-0.18236274,-0.18608053,0.055562414,0.008212795,-0.03752241,0.10056861,-0.04866096,0.037604697,-0.0025673993,0.030387085,-0.08186187,-0.095379464,-0.052852824
2022-01-01 01:34:48,0.014778554,0.122261815,0.08042544,0.18818611,-0.13434143,0.040890496,0.13521431,-0.07499196,-0.0031834345,0.16256006,0.017670719,-0.16747738,-0.04043332,0.08732524,-0.0009893331,-0.029209714,-0.0745036,0.14300473,-0.13355523,-0.17639987,-0.18917462,0.0687291,0.00703887,-0.03970301,0.10151219,-0.04629022,0.03996202,0.002283254,0.029412722,-0.09061292,-0.10745154,-0.038424987
2022-01-01 01:34:52,0.012481537,0.11289828,0.08162636,0.19815834,-0.11360191,0.05457754,0.13095097,-0.092751324,0.004399082,0.17166759,0.028712539,-0.17765227,-0.0427786,0.0700909,0.01996295,-0.04082889,-0.07995091,0.14813742,-0.123024315,-0.1602955,-0.18735345,0.06597463,0.0034272321,-0.057368,0.103169866,-0.04598335,0.03750989,0.0023182032,0.01788672,-0.0864444,-0.1119108,-0.019502908
