,concat_emb1,concat_emb2,concat_emb3,concat_emb4,concat_emb5,concat_emb6,concat_emb7,concat_emb8,concat_emb9,concat_emb10,concat_emb11,concat_emb12,concat_emb13,concat_emb14,concat_emb15,concat_emb16,concat_emb17,concat_emb18,concat_emb19,concat_emb20,concat_emb21,concat_emb22,concat_emb23,concat_emb24,concat_emb25,concat_emb26,concat_emb27,concat_emb28,concat_emb29,concat_emb30,concat_emb31,concat_emb32
2022-02-01 00:48:00,0.067564175,-0.14382815,0.17416748,0.11767521,0.011300367,-0.11011007,0.124170065,0.09313031,-0.12750557,0.12509201,0.031415947,0.1526965,0.039362565,0.195184,-0.056835268,0.22629607,-0.022909688,-0.024040926,-0.004065079,0.15791482,-0.09711239,-0.13288273,0.006643175,0.010449223,-0.022895912,-0.062438823,0.009260328,-0.04137249,-0.22399919,-0.018645018,0.05591596,0.1800354
2022-02-01 00:48:04,0.06793401,-0.13925974,0.17131622,0.11533126,0.0099799875,-0.1045501,0.11801633,0.09165268,-0.12843126,0.13781184,0.030942887,0.14542857,0.041824963,0.19622198,-0.06051388,0.22793508,-0.023008281,-0.022510171,0.003782658,0.15915333,-0.0989621,-0.14059332,0.0028973815,0.011011273,-0.023465494,-0.063981175,0.015188141,-0.03929367,-0.22579399,-0.018514033,0.05869142,0.18301289
2022-02-01 00:48:08,0.070488796,-0.1377184,0.17369445,0.115883864,0.008979977,-0.101773515,0.11807042,0.09333092,-0.13590947,0.14330363,0.036235344,0.1366091,0.045487482,0.1982578,-0.07200972,0.2280859,-0.018223286,-0.017627584,0.008993749,0.16248234,-0.095713116,-0.14790063,0.009317356,0.011808275,-0.018980624,-0.06743549,0.014621719,-0.030188404,-0.21892041,-0.015314711,0.0654494,0.18527895
2022-02-01 00:48:12,0.07241554,-0.13979293,0.17727257,0.11286378,0.004735858,-0.10037392,0.119157344,0.08853905,-0.13905393,0.14327149,0.036375195,0.1350963,0.052583493,0.1969323,-0.07108222,0.22862993,-0.02082144,-0.018232355,0.004150287,0.160439,-0.09404339,-0.14835237,0.0076751206,0.009409825,-0.016611522,-0.06547842,0.014239682,-0.03201062,-0.21908624,-0.017364036,0.066096164,0.18311246
2022-02-01 00:48:16,0.075807214,-0.14656147,0.1802672,0.112020634,-0.00038486384,-0.09898524,0.12587593,0.08144298,-0.14811973,0.13258258,0.038610812,0.13634774,0.06097454,0.19385143,-0.07132284,0.22866358,-0.025384892,-0.019574407,-0.0066591604,0.15676335,-0.089607194,-0.1453319,0.00981751,0.0078979125,-0.009336599,-0.06058238,0.0115793785,-0.03372064,-0.21752928,-0.019115344,0.06239957,0.17463702
2022-02-01 00:48:20,0.07271188,-0.14647949,0.18320109,0.11321261,-0.00054088025,-0.100795195,0.12759878,0.08440357,-0.15020646,0.13551728,0.03853255,0.13609804,0.057501633,0.20000209,-0.07880983,0.22836567,-0.020756304,-0.019518426,-0.0055038426,0.15610784,-0.09532888,-0.14730617,0.013019099,0.008094389,-0.014631251,-0.06012326,0.010343608,-0.029548109,-0.21779214,-0.018737743,0.06459167,0.18019328
2022-02-01 00:48:24,0.062337205,-0.14526,0.17554484,0.12148895,0.008054238,-0.10676734,0.12907341,0.094160646,-0.14362669,0.12363064,0.038831443,0.14816469,0.036887772,0.20171449,-0.080053866,0.22517309,-0.016579553,-0.019352127,0.0017943253,0.15780629,-0.1018151,-0.1389392,0.017487854,0.012154496,-0.021832667,-0.061954226,0.009845229,-0.029145492,-0.21967012,-0.01081484,0.054959595,0.18077964
2022-02-01 00:48:28,0.06752208,-0.14661284,0.17074956,0.11906031,0.009114606,-0.10771885,0.12575409,0.093127616,-0.12874445,0.11792371,0.032513432,0.15422194,0.03979329,0.19112457,-0.05566784,0.22738495,-0.02742545,-0.023409933,-0.006826685,0.1573936,-0.0935508,-0.13328338,0.0076499353,0.011810007,-0.01733701,-0.05943431,0.011523487,-0.041880555,-0.22286332,-0.01721439,0.050694335,0.1724538
2022-02-01 00:48:32,0.07185901,-0.14227983,0.17609861,0.11565724,0.009184748,-0.10461019,0.12257101,0.08973687,-0.13562362,0.13327506,0.035552274,0.14167899,0.047303606,0.1947427,-0.06687653,0.22681233,-0.021487791,-0.019854486,0.0011291013,0.16117905,-0.09352381,-0.14216861,0.011280515,0.010698997,-0.01712637,-0.06591827,0.0103485575,-0.034724474,-0.22007653,-0.017439574,0.06285048,0.18063736
2022-02-01 00:48:36,0.071532734,-0.13694327,0.1736248,0.11468829,0.011547876,-0.10406838,0.11696123,0.091271594,-0.1311016,0.14243916,0.033621773,0.13962103,0.044981662,0.19657163,-0.064277686,0.22713141,-0.01971372,-0.020175193,0.0078839315,0.16250531,-0.09528827,-0.14343864,0.006533396,0.011152205,-0.020848144,-0.0682651,0.013038817,-0.035732534,-0.22183408,-0.017713273,0.06519745,0.18595883
2022-02-01 00:48:40,0.0727197,-0.1435758,0.17669022,0.11515146,0.0021229708,-0.09904242,0.12399049,0.08682911,-0.14669347,0.1357403,0.039735954,0.13710678,0.054484654,0.19664295,-0.074456796,0.22850433,-0.021826843,-0.018415192,0.0003556494,0.15824078,-0.09201392,-0.14609075,0.009881132,0.009321034,-0.01170723,-0.062233713,0.013765105,-0.030355228,-0.21670274,-0.014926562,0.061295934,0.17765436
2022-02-01 00:48:44,0.06761096,-0.13582581,0.17407796,0.11616084,0.009379926,-0.10225599,0.11590004,0.09663907,-0.13340673,0.14803995,0.035169482,0.13682729,0.0409873,0.20178302,-0.07371795,0.227526,-0.015970528,-0.017578948,0.012009288,0.16277395,-0.09972052,-0.15001424,0.008469036,0.012223259,-0.023840249,-0.06788438,0.0155567145,-0.028934933,-0.22025977,-0.014548904,0.06717864,0.18958619
2022-02-01 00:48:48,0.07466745,-0.14462702,0.17912592,0.11350613,-0.00017752573,-0.099853836,0.12547594,0.08503654,-0.14744954,0.13470481,0.039344866,0.13622837,0.058115292,0.19735073,-0.07271014,0.22916223,-0.02337273,-0.019315911,-0.0035376386,0.15682516,-0.09030732,-0.14492142,0.009111878,0.0076628267,-0.010524397,-0.06084973,0.011778323,-0.03041936,-0.2156233,-0.017098993,0.06309106,0.17688777
2022-02-01 00:48:52,0.07272147,-0.14667799,0.18250687,0.11372414,-0.000264757,-0.09988855,0.12726326,0.08435453,-0.15088879,0.13406126,0.039757743,0.13604169,0.057366896,0.19815135,-0.079097115,0.2278024,-0.021106472,-0.018479792,-0.0047329385,0.1570974,-0.09368741,-0.14768948,0.014260608,0.008485069,-0.012726212,-0.060798906,0.010629245,-0.029405186,-0.21692555,-0.01712626,0.06407095,0.17840159
2022-02-01 00:48:56,0.06460981,-0.1474828,0.18007965,0.11865813,0.004635945,-0.10630595,0.13006435,0.0923675,-0.14472862,0.12654312,0.036776256,0.14587271,0.042869635,0.20263681,-0.08091413,0.22652146,-0.017435946,-0.019863294,-0.0048846123,0.15581813,-0.102857955,-0.14242963,0.016948277,0.010748226,-0.022275267,-0.059373513,0.009515604,-0.029256552,-0.22024347,-0.015245318,0.057737153,0.18173842
2022-02-01 00:49:00,0.07346907,-0.1498571,0.18605737,0.11561557,0.0072715282,-0.1145253,0.1346977,0.08665372,-0.14013217,0.110615365,0.03728371,0.14900844,0.047964744,0.19471078,-0.06547841,0.2231684,-0.019441925,-0.021379987,-0.0146378195,0.15742667,-0.089211926,-0.12899935,0.021593573,0.007863427,-0.015194978,-0.06399974,-0.0034197418,-0.034946162,-0.21328351,-0.017378299,0.06348012,0.17693463
2022-02-01 00:49:04,0.07082532,-0.14155872,0.173342,0.11450412,0.009412372,-0.10447737,0.12035803,0.08925146,-0.13042586,0.135353,0.03107664,0.14424811,0.046118703,0.1943842,-0.060560454,0.22832614,-0.024597807,-0.022543207,-0.00059909665,0.1592262,-0.0962154,-0.14095853,0.005095727,0.010425364,-0.020370597,-0.06392595,0.013396579,-0.03917068,-0.22448292,-0.020278186,0.06006558,0.18073684
2022-02-01 00:49:08,0.0696738,-0.1371877,0.170194,0.11662601,0.012128766,-0.103569776,0.11670747,0.09284593,-0.1300531,0.13954034,0.03368769,0.1428977,0.041574627,0.1951057,-0.062255297,0.22734635,-0.020587776,-0.02043006,0.008605955,0.16158426,-0.09492412,-0.14097533,0.0052045085,0.011317162,-0.020051263,-0.06825907,0.014521788,-0.03619255,-0.2218221,-0.015499855,0.061148524,0.18275681
2022-02-01 00:49:12,0.07258716,-0.1431371,0.1776671,0.11520801,0.0047253654,-0.10132015,0.1237014,0.0877168,-0.14372706,0.13518193,0.038934,0.13831915,0.052235488,0.19620602,-0.0729071,0.22750355,-0.020584488,-0.018402588,0.00087431155,0.15972342,-0.09223798,-0.14472108,0.011442162,0.009733843,-0.013516135,-0.06422285,0.011611867,-0.03154684,-0.21704838,-0.015571471,0.06304922,0.17954925
2022-02-01 00:49:16,0.07081219,-0.1389419,0.17613241,0.11539556,0.003344947,-0.10002011,0.12061461,0.092279635,-0.1426135,0.145739,0.038363274,0.13450311,0.050067786,0.20318167,-0.076622024,0.22963446,-0.017972933,-0.018393937,0.007057615,0.15901247,-0.09658365,-0.14923601,0.007181389,0.00977832,-0.01783837,-0.06361108,0.015052302,-0.02684689,-0.2171174,-0.015410052,0.06551974,0.18556634
2022-02-01 00:49:20,0.07250885,-0.14667073,0.18360192,0.11324444,-0.00026204862,-0.10076165,0.12744065,0.08315641,-0.15133074,0.13269567,0.040186964,0.1369158,0.057801057,0.19800526,-0.078370884,0.22687064,-0.020746002,-0.018501734,-0.0053367116,0.15669164,-0.09326502,-0.14555562,0.014282921,0.007506912,-0.012898896,-0.061075095,0.009440548,-0.030102538,-0.21655339,-0.016465535,0.063960604,0.1783534
2022-02-01 00:49:24,0.07365546,-0.14666544,0.18188535,0.11424607,-0.0022996846,-0.09935298,0.12804994,0.08341891,-0.15407714,0.13115765,0.0423577,0.13618158,0.059160087,0.19811149,-0.07868235,0.22738443,-0.021548485,-0.01814997,-0.004919747,0.15599419,-0.09024267,-0.14493792,0.013310934,0.0070601935,-0.009000607,-0.060181234,0.010084736,-0.027904848,-0.21380739,-0.014227565,0.06275615,0.17541485
2022-02-01 00:49:28,0.07126516,-0.14920591,0.18520895,0.113728054,0.0006387769,-0.101789385,0.13003586,0.081973396,-0.1530956,0.12734737,0.039840776,0.13897623,0.056726985,0.19641274,-0.0809366,0.22540672,-0.01975068,-0.017874919,-0.008958671,0.15640974,-0.09454681,-0.1445967,0.018736437,0.0076374407,-0.013333881,-0.061742116,0.007612124,-0.03018011,-0.21674742,-0.016133044,0.06285682,0.17667621
2022-02-01 00:49:32,0.064002596,-0.12492853,0.17758302,0.115249485,0.019241562,-0.109076105,0.10493368,0.105161905,-0.11826845,0.15988761,0.030579863,0.13620657,0.02523506,0.20654024,-0.070292324,0.22101404,-0.0060531143,-0.014336986,0.023105726,0.1711895,-0.10562497,-0.15147549,0.009090688,0.014533867,-0.038377482,-0.079000644,0.012338366,-0.027789423,-0.2222863,-0.012825785,0.079475686,0.20538266
2022-02-01 00:49:36,0.08031107,-0.146407,0.18360613,0.1105543,0.001279651,-0.09945044,0.12492641,0.07930166,-0.14490972,0.1316498,0.036756814,0.13607277,0.063754,0.18805489,-0.065464646,0.22721054,-0.026114987,-0.019741843,-0.010431953,0.15850963,-0.08642108,-0.14504662,0.012425595,0.007674161,-0.0073302304,-0.06439378,0.010323617,-0.03539564,-0.2170523,-0.020368624,0.065987796,0.17294554
2022-02-01 00:49:40,0.077549376,-0.14435953,0.18170206,0.114493735,0.0063694515,-0.10827715,0.12722602,0.085611194,-0.13565242,0.12673861,0.034474082,0.14554633,0.052473463,0.19501416,-0.055904586,0.22750747,-0.025253823,-0.024978433,-0.008981116,0.15805009,-0.08993196,-0.1333533,0.008733994,0.0078509515,-0.014696704,-0.06284502,0.006083556,-0.03724458,-0.21925977,-0.021195315,0.06373408,0.17870125
2022-02-01 00:49:44,0.064940184,-0.14692679,0.18882845,0.11793331,0.011545949,-0.11451918,0.13165404,0.0897545,-0.139158,0.121914916,0.03434523,0.15160015,0.039167687,0.20211849,-0.07341371,0.22127147,-0.013751612,-0.022709027,-0.0070273047,0.15778747,-0.10555881,-0.13266446,0.02109174,0.008200933,-0.02922364,-0.066194,0.0004604308,-0.031600285,-0.2235181,-0.01754803,0.06333307,0.18693604
2022-02-01 00:49:48,0.065078825,-0.13779387,0.18168405,0.11705057,0.009340673,-0.10358998,0.117406815,0.09657111,-0.13522509,0.14568762,0.035692304,0.1401068,0.038669936,0.20229138,-0.07620783,0.22448336,-0.014516874,-0.017294874,0.008880652,0.16336925,-0.104250416,-0.15001042,0.014402778,0.011737224,-0.027331138,-0.067985065,0.013611752,-0.026913546,-0.22273678,-0.01347278,0.069115594,0.1911138
2022-02-01 00:49:52,0.07382326,-0.1388099,0.17683993,0.117544636,0.0047556013,-0.10346701,0.12161736,0.095593035,-0.13539197,0.14401694,0.03511013,0.1397902,0.047964085,0.20393115,-0.06619469,0.22930032,-0.019518537,-0.02309205,0.0030361186,0.15700603,-0.09588136,-0.14312945,0.0043130727,0.008725179,-0.019358825,-0.062387455,0.01296295,-0.028570417,-0.21809565,-0.018433135,0.065688476,0.18565759
2022-02-01 00:49:56,0.06879274,-0.14991432,0.18832263,0.11782126,0.008598878,-0.11368843,0.13421953,0.08828622,-0.14224018,0.1138541,0.03648546,0.1519298,0.04371433,0.19704244,-0.07090764,0.22218665,-0.016462604,-0.021235323,-0.013355966,0.15741909,-0.09704197,-0.13046668,0.023549337,0.007963375,-0.020558756,-0.06469396,-0.0009781357,-0.032309778,-0.21714605,-0.015867524,0.062281873,0.18003362
2022-02-01 00:50:00,0.06672068,-0.13834,0.17920534,0.11768794,0.012244964,-0.10278596,0.1155048,0.097974025,-0.13109206,0.14159487,0.036125816,0.14133303,0.03787882,0.19381775,-0.0711011,0.22406404,-0.016516209,-0.014940762,0.008561605,0.16701789,-0.0975726,-0.1499069,0.016820213,0.012891432,-0.021962136,-0.071354076,0.013777092,-0.029141597,-0.22060356,-0.0120456135,0.0693515,0.1857576
2022-02-01 00:50:04,0.08087722,-0.14448625,0.18256952,0.11230213,0.001894513,-0.10801022,0.12902439,0.08256448,-0.13835017,0.12805964,0.033964448,0.14174941,0.05938785,0.19764645,-0.055715144,0.22937031,-0.026669377,-0.027509836,-0.01188526,0.15370397,-0.08811875,-0.13244429,0.00482594,0.0051197824,-0.012957289,-0.060023893,0.005289714,-0.036310263,-0.21818422,-0.024192581,0.064795196,0.17764774
2022-02-01 00:50:08,0.06829696,-0.14931789,0.18770275,0.117238276,0.003828862,-0.10908337,0.13365036,0.08605421,-0.14681232,0.12284893,0.03654545,0.14820448,0.048302382,0.2023752,-0.07547807,0.22412203,-0.018070493,-0.023826847,-0.011156073,0.1535718,-0.10158592,-0.1353839,0.017107787,0.0071255662,-0.022287639,-0.059415966,0.003935835,-0.030919936,-0.22174384,-0.018430829,0.060439784,0.18182112
2022-02-01 00:50:12,0.07396944,-0.14486483,0.18361191,0.11419976,-0.003611909,-0.099379964,0.12720521,0.085259154,-0.15115355,0.1387049,0.038387306,0.13518976,0.058767952,0.20325632,-0.07767626,0.22940768,-0.02185426,-0.021243047,-0.005361993,0.15441318,-0.096363716,-0.1476772,0.009680963,0.006903114,-0.014403548,-0.057692066,0.013234801,-0.025761323,-0.2181584,-0.018208798,0.0643449,0.18064325
2022-02-01 00:50:16,0.07108674,-0.1422656,0.17948729,0.1213469,0.011313214,-0.1188316,0.1302944,0.099867396,-0.12621188,0.11969944,0.032703627,0.15464567,0.03527174,0.20401007,-0.052797973,0.22800411,-0.019381449,-0.026752895,-0.0067003015,0.15708071,-0.095270514,-0.124182366,0.009109643,0.008496759,-0.02354945,-0.063147426,0.0007774029,-0.032475207,-0.21711044,-0.018437186,0.061630677,0.18426843
2022-02-01 00:50:20,0.07463926,-0.14413075,0.18041205,0.11638261,0.0051231477,-0.110545196,0.12673567,0.09033822,-0.13035966,0.12731032,0.03382687,0.15067744,0.048374843,0.19837275,-0.050133623,0.22907682,-0.02651386,-0.027202612,-0.009379084,0.15569632,-0.09236101,-0.13038975,0.0025233799,0.007309525,-0.018179521,-0.058799025,0.007240366,-0.039522257,-0.22152413,-0.022426521,0.06094021,0.18025021
2022-02-01 00:50:24,0.06760872,-0.14512503,0.18488924,0.119975336,0.0097343195,-0.11983287,0.13121776,0.09854273,-0.12653229,0.12026235,0.032289427,0.15534331,0.03591131,0.20632489,-0.057015877,0.22637714,-0.020000279,-0.026075585,-0.010190311,0.15695204,-0.101586096,-0.12788083,0.010766602,0.008543582,-0.02906763,-0.059880555,0.00044341668,-0.033850577,-0.22176836,-0.021648461,0.06263842,0.18751782
2022-02-01 00:50:28,0.06278079,-0.14549129,0.18855841,0.11800624,0.014376616,-0.112300016,0.12712501,0.09075786,-0.13639244,0.12590863,0.03412065,0.15107216,0.03592091,0.19889578,-0.07444847,0.21936746,-0.013505614,-0.020373609,-0.002583701,0.16175823,-0.107112676,-0.13727875,0.02386007,0.009757697,-0.030879252,-0.06956779,0.0028341885,-0.03229849,-0.22596829,-0.015583208,0.06514909,0.1878607
2022-02-01 00:50:32,0.065946616,-0.14697942,0.18701415,0.11785865,0.0045066387,-0.10762171,0.129582,0.09122162,-0.14319544,0.13016519,0.036215562,0.14619906,0.044033095,0.20449853,-0.07736313,0.22490868,-0.017866476,-0.022086307,-0.0059642834,0.15656328,-0.10469386,-0.14220142,0.017641177,0.009005949,-0.025319155,-0.05994909,0.0071643684,-0.028356904,-0.2230599,-0.017375428,0.06322389,0.1853956
2022-02-01 00:50:36,0.07044947,-0.14798315,0.19064303,0.11363328,6.6805536e-05,-0.10486123,0.13028702,0.08309683,-0.15014015,0.13115889,0.03791184,0.14048693,0.054963473,0.2019397,-0.07868296,0.22466457,-0.019144913,-0.02177318,-0.009108501,0.15520068,-0.10020484,-0.14344822,0.01733822,0.006505713,-0.02006597,-0.05983691,0.0062179253,-0.02929074,-0.22122484,-0.018802106,0.065839,0.1828758
2022-02-01 00:50:40,0.06846293,-0.13749516,0.18299508,0.11556732,0.0074230353,-0.10337575,0.117772356,0.09494772,-0.13575351,0.14873634,0.035577595,0.13811313,0.04411304,0.2035239,-0.07400127,0.22527537,-0.014983596,-0.018471204,0.006875895,0.16177863,-0.101882234,-0.14936897,0.010892412,0.009666484,-0.025531903,-0.06703066,0.012742889,-0.027222736,-0.22104144,-0.015918748,0.07104881,0.19183245
2022-02-01 00:50:44,0.07645706,-0.14200361,0.17546514,0.11882044,-0.00016852656,-0.10166763,0.12707235,0.092071444,-0.14469208,0.13638438,0.038439304,0.13994652,0.053100783,0.20416827,-0.06824618,0.2309078,-0.02192761,-0.023917407,-0.0018238673,0.15367548,-0.09120933,-0.13964853,0.003905738,0.007457166,-0.011735815,-0.05815249,0.0129142,-0.025862813,-0.21422318,-0.016369216,0.060627185,0.17883013
2022-02-01 00:50:48,0.07727635,-0.14126839,0.17389616,0.119905256,0.0010618399,-0.10804649,0.12898546,0.09568566,-0.13671659,0.1294759,0.03651954,0.14603083,0.049000748,0.20489515,-0.056480877,0.2327486,-0.023609212,-0.026958285,-0.005807968,0.15223017,-0.088736236,-0.13071966,-0.00033582503,0.006814574,-0.012422335,-0.056520835,0.009575834,-0.029087907,-0.21287824,-0.017875288,0.05872187,0.17846218
2022-02-01 00:50:52,0.073246315,-0.14270125,0.17985657,0.11960657,0.007090608,-0.11746487,0.13249004,0.09649572,-0.13238753,0.11853164,0.034262415,0.15078656,0.040729083,0.20509881,-0.056967188,0.2299161,-0.020187799,-0.025598245,-0.009041084,0.1556614,-0.09338204,-0.12551662,0.009303084,0.0077285836,-0.019564413,-0.061104544,0.0015183686,-0.029453678,-0.21429388,-0.018056892,0.061765015,0.18263127
2022-02-01 00:50:56,0.068468556,-0.14816092,0.19132817,0.11671735,0.005800706,-0.111034036,0.13174963,0.08801449,-0.14553297,0.12130249,0.03780815,0.1477719,0.046736628,0.19929703,-0.07581097,0.22162895,-0.014917979,-0.019533657,-0.011499259,0.15723716,-0.098686144,-0.13542083,0.023345312,0.0061933277,-0.02084696,-0.06507623,0.0010826399,-0.028238175,-0.21631718,-0.014773248,0.06581497,0.18211733
2022-02-01 00:51:00,0.07857888,-0.14949071,0.19760509,0.10311628,-0.0022153675,-0.100470595,0.12684613,0.06997806,-0.15306751,0.1323225,0.03495467,0.1319931,0.07103779,0.18770792,-0.07458429,0.22350763,-0.021850524,-0.017017936,-0.019019343,0.156742,-0.09180334,-0.14873487,0.019782491,0.0037355886,-0.012085843,-0.0668892,0.0046078707,-0.034449503,-0.2184939,-0.023663701,0.07345882,0.17692615
2022-02-01 00:51:04,0.07253217,-0.14375468,0.18513513,0.110544585,0.008327655,-0.09990468,0.11777569,0.08095575,-0.13758722,0.1365683,0.03390468,0.1396124,0.054165218,0.18411638,-0.06759193,0.22177581,-0.021641647,-0.017001973,-0.0032039569,0.16274732,-0.09477449,-0.14749306,0.01639457,0.008575908,-0.016851632,-0.07124685,0.011826313,-0.038063914,-0.22394472,-0.01792644,0.06747338,0.17855218
2022-02-01 00:51:08,0.07051038,-0.13437788,0.17406629,0.113781795,0.017997144,-0.104834445,0.1069734,0.094427876,-0.11313035,0.14670636,0.026841346,0.14357293,0.036951125,0.18613243,-0.050909147,0.22309583,-0.023379633,-0.019150047,0.00851823,0.1687607,-0.09637277,-0.14715905,0.006933903,0.013378908,-0.026117198,-0.07398255,0.015578827,-0.041916072,-0.2299124,-0.019242954,0.0701747,0.18697147
2022-02-01 00:51:12,0.067404576,-0.14590102,0.18616256,0.11988793,0.01108204,-0.1218471,0.13501228,0.095752575,-0.13141721,0.11484384,0.03245392,0.15451597,0.035404768,0.20727408,-0.06353959,0.22541198,-0.016675768,-0.02573789,-0.010687913,0.15664457,-0.10273365,-0.12562576,0.016361283,0.008270589,-0.029335774,-0.06240353,-0.0026445417,-0.030614972,-0.22055063,-0.019956794,0.06262685,0.18761675
2022-02-01 00:51:16,0.06582524,-0.14872113,0.1868776,0.11832927,0.008282729,-0.111389905,0.13244236,0.08836381,-0.1414058,0.12107024,0.034126997,0.15147443,0.042169098,0.20094924,-0.07384022,0.22266369,-0.016870672,-0.023799624,-0.009712273,0.15565167,-0.10467527,-0.13439037,0.019451465,0.0087371385,-0.026436687,-0.062095713,0.003771887,-0.032735866,-0.22430705,-0.018061243,0.059726786,0.18348993
2022-02-01 00:51:20,0.06278792,-0.13997832,0.17718413,0.12064812,0.011564103,-0.103399895,0.11954811,0.096930064,-0.13516192,0.1380824,0.03544195,0.14588675,0.033868097,0.19943435,-0.07519161,0.2235046,-0.015845865,-0.018884504,0.008374995,0.16202472,-0.1049052,-0.14575991,0.015736407,0.012672761,-0.02652218,-0.06785811,0.014558159,-0.028635476,-0.22437933,-0.01078374,0.06216386,0.18597332
2022-02-01 00:51:24,0.07460345,-0.14120913,0.17464405,0.11723643,-0.00083996105,-0.09664871,0.12311869,0.08961442,-0.14708003,0.1416747,0.03873896,0.13547236,0.05490054,0.2014757,-0.07405443,0.23051633,-0.022272706,-0.020716172,0.0017910177,0.15543336,-0.093329646,-0.14755724,0.0052321316,0.008473225,-0.011491376,-0.059791412,0.01805613,-0.024978062,-0.21632263,-0.015022311,0.061056428,0.17850602
2022-02-01 00:51:28,0.07748718,-0.1410681,0.17914069,0.116924405,0.0009014368,-0.11057571,0.12910983,0.09324754,-0.13606691,0.13043784,0.034544084,0.14341591,0.05091021,0.2061107,-0.058919474,0.23127073,-0.022190306,-0.026794389,-0.0077568013,0.1523874,-0.091361396,-0.13165428,0.003167149,0.005096057,-0.01603055,-0.05881061,0.006453177,-0.028036417,-0.21341607,-0.019797755,0.06388436,0.18130334
2022-02-01 00:51:32,0.07180778,-0.14381735,0.18612003,0.119328536,0.011145457,-0.123951145,0.13347256,0.09841717,-0.1257627,0.11683884,0.03176219,0.15497622,0.036615353,0.20645866,-0.052866187,0.22725372,-0.017639073,-0.027090637,-0.012313114,0.156675,-0.097296126,-0.12192401,0.011763938,0.0072886343,-0.026813032,-0.06291386,-0.0041872407,-0.032499388,-0.2164864,-0.021793023,0.06578844,0.18829095
2022-02-01 00:51:36,0.068473496,-0.1468154,0.19331111,0.11496349,0.007386052,-0.1116723,0.13109238,0.08593712,-0.14631306,0.12353005,0.037367437,0.14559293,0.04739861,0.1994741,-0.0773656,0.22064687,-0.0124523705,-0.019109922,-0.009572208,0.15810916,-0.09994546,-0.13548273,0.024235718,0.0052257413,-0.022649037,-0.06879917,-0.0004632632,-0.027432209,-0.21682948,-0.0151172485,0.06862822,0.18418851
2022-02-01 00:51:40,0.075294875,-0.14539167,0.1820711,0.11206777,-0.0009501076,-0.097215906,0.1240953,0.080429,-0.15073153,0.1368709,0.040066466,0.13473052,0.06219441,0.19491404,-0.07529983,0.22697522,-0.023453757,-0.017927095,-0.0045503494,0.15736486,-0.0900689,-0.1479713,0.010567928,0.0064837458,-0.009414359,-0.06217693,0.012536295,-0.031039065,-0.21697024,-0.016437592,0.06438833,0.17615524
2022-02-01 00:51:44,0.065501325,-0.14856939,0.1863391,0.116043456,0.0029499885,-0.104471125,0.12899484,0.08598867,-0.14964828,0.12744266,0.03921977,0.1435628,0.048230466,0.19985545,-0.08346873,0.22322442,-0.0176408,-0.01800158,-0.00591675,0.15750009,-0.100785285,-0.14472984,0.021069553,0.008268837,-0.020058926,-0.061832108,0.007802956,-0.029074142,-0.22024441,-0.013566201,0.062117714,0.1807698
2022-02-01 00:51:48,0.059645247,-0.15080921,0.17958334,0.122038364,0.00827459,-0.10701764,0.13485779,0.08870585,-0.1524761,0.11429201,0.03905108,0.15201761,0.037970055,0.20002922,-0.08943006,0.2221209,-0.014082172,-0.0183993,-0.0057689697,0.15518619,-0.10491106,-0.13671906,0.025716696,0.010304008,-0.02185157,-0.062638804,0.0073350244,-0.027258536,-0.22015016,-0.008628082,0.051667426,0.17683311
2022-02-01 00:51:52,0.06324618,-0.14338586,0.18180421,0.116145656,0.011068325,-0.113698766,0.12601379,0.09146847,-0.12999561,0.13004804,0.030396603,0.15174466,0.036321983,0.20510533,-0.0651511,0.22455922,-0.018775238,-0.024913548,-0.002839527,0.15794283,-0.10863377,-0.13520858,0.00931855,0.009865634,-0.0339527,-0.062129743,0.0060102544,-0.03777958,-0.22966112,-0.021043492,0.060765333,0.19020046
2022-02-01 00:51:56,0.06572013,-0.14166325,0.1796424,0.11505484,0.014221592,-0.11271796,0.122589774,0.089266494,-0.1266184,0.13064763,0.029803481,0.15060118,0.03745599,0.19937101,-0.060181215,0.22355624,-0.02055903,-0.024021668,-0.0004815137,0.16089736,-0.10408001,-0.1346654,0.009455068,0.009879403,-0.030996941,-0.06632662,0.0063006273,-0.040662207,-0.2292693,-0.020466985,0.062310368,0.18835635
2022-02-01 00:52:00,0.0730914,-0.14291182,0.18950881,0.10907554,0.010198118,-0.10964901,0.121653266,0.083067566,-0.13247274,0.13620523,0.031874698,0.1425245,0.051506687,0.19374014,-0.06332744,0.22195062,-0.018953323,-0.019806933,-0.0060658827,0.16240169,-0.09611062,-0.1407428,0.014307466,0.006402018,-0.02363247,-0.07047619,0.003388889,-0.039197978,-0.2228354,-0.022187948,0.072743826,0.18766819
2022-02-01 00:52:04,0.07657329,-0.14494964,0.1933545,0.10773817,0.0059516435,-0.107702665,0.12431529,0.07980177,-0.13969174,0.13535796,0.034760904,0.13868095,0.059064846,0.1935007,-0.06671341,0.22208248,-0.018756423,-0.019271864,-0.009522701,0.16003673,-0.09117887,-0.14161815,0.016558131,0.0043720896,-0.018119918,-0.06950633,0.0009716984,-0.036651187,-0.2183256,-0.022703879,0.0755202,0.18470417
