,value
2022-02-01 00:13:43,1.0
2022-02-01 00:13:44,1.0
2022-02-01 00:13:45,1.0
2022-02-01 00:13:46,1.0
2022-02-01 00:13:47,1.0
2022-02-01 00:13:48,1.0
2022-02-01 00:13:49,1.0
2022-02-01 00:13:50,1.0
2022-02-01 00:13:51,1.0
2022-02-01 00:13:52,1.0
2022-02-01 00:13:53,1.0
2022-02-01 00:13:54,1.0
2022-02-01 00:13:55,1.0
2022-02-01 00:13:56,1.0
2022-02-01 00:13:57,1.0
2022-02-01 00:13:58,1.0
2022-02-01 00:13:59,1.0
2022-02-01 00:14:00,1.0
2022-02-01 00:14:01,1.0
2022-02-01 00:14:02,1.0
2022-02-01 00:14:03,1.0
2022-02-01 00:14:04,1.0
2022-02-01 00:14:05,1.0
2022-02-01 00:14:06,1.0
2022-02-01 00:14:07,1.0
2022-02-01 00:14:08,1.0
2022-02-01 00:14:09,1.0
2022-02-01 00:14:10,1.0
2022-02-01 00:14:11,1.0
2022-02-01 00:14:12,1.0
2022-02-01 00:14:13,1.0
2022-02-01 00:14:14,1.0
2022-02-01 00:14:15,1.0
2022-02-01 00:14:16,1.0
2022-02-01 00:14:17,1.0
2022-02-01 00:14:18,1.0
2022-02-01 00:14:19,1.0
2022-02-01 00:14:20,1.0
2022-02-01 00:14:21,1.0
2022-02-01 00:14:22,1.0
2022-02-01 00:14:23,1.0
2022-02-01 00:14:24,1.0
2022-02-01 00:14:25,1.0
2022-02-01 00:14:26,1.0
2022-02-01 00:14:27,1.0
2022-02-01 00:14:28,1.0
2022-02-01 00:14:29,1.0
2022-02-01 00:14:30,1.0
2022-02-01 00:14:31,1.0
2022-02-01 00:14:32,1.0
2022-02-01 00:14:33,1.0
2022-02-01 00:14:34,1.0
2022-02-01 00:14:35,1.0
2022-02-01 00:14:36,1.0
2022-02-01 00:14:37,1.0
2022-02-01 00:14:38,1.0
2022-02-01 00:14:39,1.0
2022-02-01 00:14:40,1.0
2022-02-01 00:14:41,1.0
2022-02-01 00:14:42,1.0
2022-02-01 00:14:43,1.0
2022-02-01 00:14:44,1.0
2022-02-01 00:14:45,1.0
2022-02-01 00:14:46,1.0
2022-02-01 00:14:47,1.0
2022-02-01 00:14:48,1.0
2022-02-01 00:14:49,1.0
2022-02-01 00:14:50,1.0
2022-02-01 00:14:51,1.0
2022-02-01 00:14:52,1.0
2022-02-01 00:14:53,1.0
2022-02-01 00:14:54,1.0
2022-02-01 00:14:55,1.0
2022-02-01 00:14:56,1.0
2022-02-01 00:14:57,1.0
2022-02-01 00:14:58,1.0
2022-02-01 00:14:59,1.0
2022-02-01 00:15:00,1.0
2022-02-01 00:15:01,1.0
2022-02-01 00:15:02,1.0
2022-02-01 00:15:03,1.0
2022-02-01 00:15:04,1.0
2022-02-01 00:15:05,1.0
2022-02-01 00:15:06,1.0
2022-02-01 00:15:07,1.0
2022-02-01 00:15:08,1.0
2022-02-01 00:15:09,1.0
2022-02-01 00:15:10,1.0
2022-02-01 00:15:11,1.0
2022-02-01 00:15:12,1.0
2022-02-01 00:15:13,1.0
2022-02-01 00:15:14,1.0
2022-02-01 00:15:15,1.0
2022-02-01 00:15:16,1.0
2022-02-01 00:15:17,1.0
2022-02-01 00:15:18,1.0
2022-02-01 00:15:19,1.0
2022-02-01 00:15:20,1.0
2022-02-01 00:15:21,1.0
2022-02-01 00:15:22,1.0
2022-02-01 00:15:23,1.0
2022-02-01 00:15:24,1.0
2022-02-01 00:15:25,1.0
2022-02-01 00:15:26,1.0
2022-02-01 00:15:27,1.0
2022-02-01 00:15:28,1.0
2022-02-01 00:15:29,1.0
2022-02-01 00:15:30,1.0
2022-02-01 00:15:31,1.0
2022-02-01 00:15:32,1.0
2022-02-01 00:15:33,1.0
2022-02-01 00:15:34,1.0
2022-02-01 00:15:35,1.0
2022-02-01 00:15:36,1.0
2022-02-01 00:15:37,1.0
2022-02-01 00:15:38,1.0
2022-02-01 00:15:39,1.0
2022-02-01 00:15:40,1.0
2022-02-01 00:15:41,1.0
2022-02-01 00:15:42,1.0
2022-02-01 00:15:43,1.0
2022-02-01 00:15:44,1.0
2022-02-01 00:15:45,1.0
2022-02-01 00:15:46,1.0
2022-02-01 00:15:47,1.0
2022-02-01 00:15:48,1.0
2022-02-01 00:15:49,1.0
2022-02-01 00:15:50,1.0
2022-02-01 00:15:51,1.0
2022-02-01 00:15:52,1.0
2022-02-01 00:15:53,1.0
2022-02-01 00:15:54,1.0
2022-02-01 00:15:55,1.0
2022-02-01 00:15:56,1.0
2022-02-01 00:15:57,1.0
2022-02-01 00:15:58,1.0
2022-02-01 00:15:59,1.0
2022-02-01 00:16:00,1.0
2022-02-01 00:16:01,1.0
2022-02-01 00:16:02,1.0
2022-02-01 00:16:03,1.0
2022-02-01 00:16:04,1.0
2022-02-01 00:16:05,1.0
2022-02-01 00:16:06,1.0
2022-02-01 00:16:07,2.0
2022-02-01 00:16:08,2.0
2022-02-01 00:16:09,2.0
2022-02-01 00:16:10,2.0
2022-02-01 00:16:11,2.0
2022-02-01 00:16:12,2.0
2022-02-01 00:16:13,2.0
2022-02-01 00:16:14,2.0
2022-02-01 00:16:15,2.0
2022-02-01 00:16:16,2.0
2022-02-01 00:16:17,2.0
2022-02-01 00:16:18,2.0
2022-02-01 00:16:19,2.0
2022-02-01 00:16:20,2.0
2022-02-01 00:16:21,2.0
2022-02-01 00:16:22,2.0
2022-02-01 00:16:23,2.0
2022-02-01 00:16:24,2.0
2022-02-01 00:16:25,2.0
2022-02-01 00:16:26,2.0
2022-02-01 00:16:27,2.0
2022-02-01 00:16:28,2.0
2022-02-01 00:16:29,2.0
2022-02-01 00:16:30,2.0
2022-02-01 00:16:31,2.0
2022-02-01 00:16:32,2.0
2022-02-01 00:16:33,2.0
2022-02-01 00:16:34,2.0
2022-02-01 00:16:35,2.0
2022-02-01 00:16:36,2.0
2022-02-01 00:16:37,2.0
2022-02-01 00:16:38,2.0
2022-02-01 00:16:39,2.0
2022-02-01 00:16:40,2.0
2022-02-01 00:16:41,2.0
2022-02-01 00:16:42,2.0
2022-02-01 00:16:43,2.0
2022-02-01 00:16:44,2.0
2022-02-01 00:16:45,2.0
2022-02-01 00:16:46,2.0
2022-02-01 00:16:47,2.0
2022-02-01 00:16:48,2.0
2022-02-01 00:16:49,2.0
2022-02-01 00:16:50,2.0
2022-02-01 00:16:51,2.0
2022-02-01 00:16:52,2.0
2022-02-01 00:16:53,2.0
2022-02-01 00:16:54,2.0
2022-02-01 00:16:55,2.0
2022-02-01 00:16:56,2.0
2022-02-01 00:16:57,2.0
2022-02-01 00:16:58,2.0
2022-02-01 00:16:59,2.0
2022-02-01 00:17:00,2.0
2022-02-01 00:17:01,2.0
2022-02-01 00:17:02,2.0
2022-02-01 00:17:03,2.0
2022-02-01 00:17:04,2.0
2022-02-01 00:17:05,2.0
2022-02-01 00:17:06,2.0
2022-02-01 00:17:07,2.0
2022-02-01 00:17:08,2.0
2022-02-01 00:17:09,2.0
2022-02-01 00:17:10,2.0
2022-02-01 00:17:11,2.0
2022-02-01 00:17:12,2.0
2022-02-01 00:17:13,2.0
2022-02-01 00:17:14,2.0
2022-02-01 00:17:15,2.0
2022-02-01 00:17:16,2.0
2022-02-01 00:17:17,2.0
2022-02-01 00:17:18,2.0
2022-02-01 00:17:19,2.0
2022-02-01 00:17:20,2.0
2022-02-01 00:17:21,2.0
2022-02-01 00:17:22,2.0
2022-02-01 00:17:23,2.0
2022-02-01 00:17:24,2.0
2022-02-01 00:17:25,2.0
2022-02-01 00:17:26,2.0
2022-02-01 00:17:27,2.0
2022-02-01 00:17:28,2.0
2022-02-01 00:17:29,2.0
2022-02-01 00:17:30,2.0
2022-02-01 00:17:31,2.0
2022-02-01 00:17:32,2.0
2022-02-01 00:17:33,2.0
2022-02-01 00:17:34,2.0
2022-02-01 00:17:35,2.0
2022-02-01 00:17:36,2.0
2022-02-01 00:17:37,2.0
2022-02-01 00:17:38,2.0
2022-02-01 00:17:39,2.0
2022-02-01 00:17:40,2.0
2022-02-01 00:17:41,2.0
2022-02-01 00:17:42,2.0
2022-02-01 00:17:43,2.0
2022-02-01 00:17:44,2.0
2022-02-01 00:17:45,2.0
2022-02-01 00:17:46,2.0
2022-02-01 00:17:47,2.0
2022-02-01 00:17:48,2.0
2022-02-01 00:17:49,2.0
2022-02-01 00:17:50,2.0
2022-02-01 00:17:51,2.0
2022-02-01 00:17:52,2.0
2022-02-01 00:17:53,2.0
2022-02-01 00:17:54,2.0
2022-02-01 00:17:55,2.0
2022-02-01 00:17:56,2.0
2022-02-01 00:17:57,2.0
2022-02-01 00:17:58,2.0
2022-02-01 00:17:59,2.0
2022-02-01 00:18:00,2.0
2022-02-01 00:18:01,2.0
2022-02-01 00:18:02,2.0
2022-02-01 00:18:03,2.0
2022-02-01 00:18:04,2.0
2022-02-01 00:18:05,2.0
2022-02-01 00:18:06,2.0
2022-02-01 00:18:07,2.0
2022-02-01 00:18:08,2.0
2022-02-01 00:18:09,2.0
2022-02-01 00:18:10,2.0
2022-02-01 00:18:11,2.0
2022-02-01 00:18:12,2.0
2022-02-01 00:18:13,2.0
2022-02-01 00:18:14,2.0
2022-02-01 00:18:15,2.0
2022-02-01 00:18:16,2.0
2022-02-01 00:18:17,2.0
2022-02-01 00:18:18,2.0
2022-02-01 00:18:19,2.0
2022-02-01 00:18:20,2.0
2022-02-01 00:18:21,2.0
2022-02-01 00:18:22,2.0
2022-02-01 00:18:23,2.0
2022-02-01 00:18:24,2.0
2022-02-01 00:18:25,2.0
2022-02-01 00:18:26,2.0
2022-02-01 00:18:27,2.0
2022-02-01 00:18:28,2.0
2022-02-01 00:18:29,2.0
2022-02-01 00:18:30,2.0
2022-02-01 00:18:31,2.0
2022-02-01 00:18:32,2.0
2022-02-01 00:18:33,2.0
2022-02-01 00:18:34,2.0
2022-02-01 00:18:35,2.0
2022-02-01 00:18:36,2.0
2022-02-01 00:18:37,2.0
2022-02-01 00:18:38,2.0
2022-02-01 00:18:39,2.0
2022-02-01 00:18:40,2.0
2022-02-01 00:18:41,2.0
2022-02-01 00:18:42,2.0
2022-02-01 00:18:43,2.0
2022-02-01 00:18:44,2.0
2022-02-01 00:18:45,2.0
2022-02-01 00:18:46,2.0
2022-02-01 00:18:47,2.0
2022-02-01 00:18:48,2.0
2022-02-01 00:18:49,2.0
2022-02-01 00:18:50,2.0
2022-02-01 00:18:51,2.0
2022-02-01 00:18:52,2.0
2022-02-01 00:18:53,2.0
2022-02-01 00:18:54,2.0
2022-02-01 00:18:55,2.0
2022-02-01 00:18:56,2.0
2022-02-01 00:18:57,2.0
2022-02-01 00:18:58,2.0
2022-02-01 00:18:59,2.0
2022-02-01 00:19:00,2.0
2022-02-01 00:19:01,2.0
2022-02-01 00:19:02,2.0
2022-02-01 00:19:03,2.0
2022-02-01 00:19:04,2.0
2022-02-01 00:19:05,2.0
2022-02-01 00:19:06,2.0
2022-02-01 00:19:07,2.0
2022-02-01 00:19:08,2.0
2022-02-01 00:19:09,2.0
2022-02-01 00:19:10,2.0
2022-02-01 00:19:11,2.0
2022-02-01 00:19:12,2.0
2022-02-01 00:19:13,2.0
2022-02-01 00:19:14,2.0
2022-02-01 00:19:15,2.0
2022-02-01 00:19:16,2.0
2022-02-01 00:19:17,2.0
2022-02-01 00:19:18,2.0
2022-02-01 00:19:19,2.0
2022-02-01 00:19:20,2.0
2022-02-01 00:19:21,2.0
2022-02-01 00:19:22,2.0
2022-02-01 00:19:23,2.0
2022-02-01 00:19:24,2.0
2022-02-01 00:19:25,2.0
2022-02-01 00:19:26,2.0
2022-02-01 00:19:27,2.0
2022-02-01 00:19:28,2.0
2022-02-01 00:19:29,2.0
2022-02-01 00:19:30,2.0
2022-02-01 00:19:31,2.0
2022-02-01 00:19:32,2.0
2022-02-01 00:19:33,2.0
2022-02-01 00:19:34,2.0
2022-02-01 00:19:35,2.0
2022-02-01 00:19:36,2.0
2022-02-01 00:19:37,2.0
2022-02-01 00:19:38,2.0
2022-02-01 00:19:39,2.0
2022-02-01 00:19:40,2.0
2022-02-01 00:19:41,2.0
2022-02-01 00:19:42,2.0
2022-02-01 00:19:43,2.0
2022-02-01 00:19:44,2.0
2022-02-01 00:19:45,2.0
2022-02-01 00:19:46,2.0
2022-02-01 00:19:47,2.0
2022-02-01 00:19:48,2.0
2022-02-01 00:19:49,2.0
2022-02-01 00:19:50,2.0
2022-02-01 00:19:51,2.0
2022-02-01 00:19:52,2.0
2022-02-01 00:19:53,2.0
2022-02-01 00:19:54,2.0
2022-02-01 00:19:55,2.0
2022-02-01 00:19:56,2.0
2022-02-01 00:19:57,2.0
2022-02-01 00:19:58,2.0
2022-02-01 00:19:59,2.0
2022-02-01 00:20:00,2.0
2022-02-01 00:20:01,2.0
2022-02-01 00:20:02,2.0
2022-02-01 00:20:03,2.0
2022-02-01 00:20:04,2.0
2022-02-01 00:20:05,2.0
2022-02-01 00:20:06,2.0
2022-02-01 00:20:07,2.0
2022-02-01 00:20:08,2.0
2022-02-01 00:20:09,2.0
2022-02-01 00:20:10,2.0
2022-02-01 00:20:11,2.0
2022-02-01 00:20:12,2.0
2022-02-01 00:20:13,2.0
2022-02-01 00:20:14,2.0
2022-02-01 00:20:15,2.0
2022-02-01 00:20:16,2.0
2022-02-01 00:20:17,2.0
2022-02-01 00:20:18,2.0
2022-02-01 00:20:19,2.0
2022-02-01 00:20:20,2.0
2022-02-01 00:20:21,2.0
2022-02-01 00:20:22,2.0
2022-02-01 00:20:23,2.0
2022-02-01 00:20:24,2.0
2022-02-01 00:20:25,2.0
2022-02-01 00:20:26,2.0
2022-02-01 00:20:27,2.0
2022-02-01 00:20:28,2.0
2022-02-01 00:20:29,2.0
2022-02-01 00:20:30,2.0
2022-02-01 00:20:31,2.0
2022-02-01 00:20:32,2.0
2022-02-01 00:20:33,2.0
2022-02-01 00:20:34,2.0
2022-02-01 00:20:35,2.0
2022-02-01 00:20:36,2.0
2022-02-01 00:20:37,2.0
2022-02-01 00:20:38,2.0
2022-02-01 00:20:39,2.0
2022-02-01 00:20:40,2.0
2022-02-01 00:20:41,2.0
2022-02-01 00:20:42,2.0
2022-02-01 00:20:43,2.0
2022-02-01 00:20:44,2.0
2022-02-01 00:20:45,2.0
2022-02-01 00:20:46,2.0
2022-02-01 00:20:47,2.0
2022-02-01 00:20:48,2.0
2022-02-01 00:20:49,2.0
2022-02-01 00:20:50,2.0
2022-02-01 00:20:51,2.0
2022-02-01 00:20:52,2.0
2022-02-01 00:20:53,2.0
2022-02-01 00:20:54,2.0
2022-02-01 00:20:55,2.0
2022-02-01 00:20:56,2.0
2022-02-01 00:20:57,2.0
2022-02-01 00:20:58,2.0
2022-02-01 00:20:59,2.0
2022-02-01 00:21:00,2.0
2022-02-01 00:21:01,2.0
2022-02-01 00:21:02,2.0
2022-02-01 00:21:03,2.0
2022-02-01 00:21:04,2.0
2022-02-01 00:21:05,2.0
2022-02-01 00:21:06,2.0
2022-02-01 00:21:07,2.0
2022-02-01 00:21:08,2.0
2022-02-01 00:21:09,2.0
2022-02-01 00:21:10,2.0
2022-02-01 00:21:11,2.0
2022-02-01 00:21:12,2.0
2022-02-01 00:21:13,2.0
2022-02-01 00:21:14,2.0
2022-02-01 00:21:15,2.0
2022-02-01 00:21:16,2.0
2022-02-01 00:21:17,2.0
2022-02-01 00:21:18,2.0
2022-02-01 00:21:19,2.0
2022-02-01 00:21:20,2.0
2022-02-01 00:21:21,2.0
2022-02-01 00:21:22,2.0
2022-02-01 00:21:23,2.0
2022-02-01 00:21:24,2.0
2022-02-01 00:21:25,2.0
2022-02-01 00:21:26,2.0
2022-02-01 00:21:27,2.0
2022-02-01 00:21:28,2.0
2022-02-01 00:21:29,2.0
2022-02-01 00:21:30,2.0
2022-02-01 00:21:31,2.0
2022-02-01 00:21:32,2.0
2022-02-01 00:21:33,2.0
2022-02-01 00:21:34,2.0
2022-02-01 00:21:35,2.0
2022-02-01 00:21:36,2.0
2022-02-01 00:21:37,2.0
2022-02-01 00:21:38,2.0
2022-02-01 00:21:39,2.0
2022-02-01 00:21:40,2.0
2022-02-01 00:21:41,2.0
2022-02-01 00:21:42,2.0
2022-02-01 00:21:43,2.0
2022-02-01 00:21:44,2.0
2022-02-01 00:21:45,2.0
2022-02-01 00:21:46,2.0
2022-02-01 00:21:47,2.0
2022-02-01 00:21:48,2.0
2022-02-01 00:21:49,2.0
2022-02-01 00:21:50,2.0
2022-02-01 00:21:51,2.0
2022-02-01 00:21:52,2.0
2022-02-01 00:21:53,2.0
2022-02-01 00:21:54,2.0
2022-02-01 00:21:55,2.0
2022-02-01 00:21:56,2.0
2022-02-01 00:21:57,2.0
2022-02-01 00:21:58,2.0
2022-02-01 00:21:59,2.0
2022-02-01 00:22:00,2.0
2022-02-01 00:22:01,2.0
2022-02-01 00:22:02,2.0
2022-02-01 00:22:03,2.0
2022-02-01 00:22:04,2.0
2022-02-01 00:22:05,2.0
2022-02-01 00:22:06,2.0
2022-02-01 00:22:07,2.0
2022-02-01 00:22:08,2.0
2022-02-01 00:22:09,2.0
2022-02-01 00:22:10,2.0
2022-02-01 00:22:11,2.0
2022-02-01 00:22:12,2.0
2022-02-01 00:22:13,2.0
2022-02-01 00:22:14,2.0
2022-02-01 00:22:15,2.0
2022-02-01 00:22:16,2.0
2022-02-01 00:22:17,2.0
2022-02-01 00:22:18,2.0
2022-02-01 00:22:19,2.0
2022-02-01 00:22:20,2.0
2022-02-01 00:22:21,2.0
2022-02-01 00:22:22,2.0
2022-02-01 00:22:23,2.0
2022-02-01 00:22:24,2.0
2022-02-01 00:22:25,2.0
2022-02-01 00:22:26,2.0
2022-02-01 00:22:27,2.0
2022-02-01 00:22:28,2.0
2022-02-01 00:22:29,2.0
2022-02-01 00:22:30,2.0
2022-02-01 00:22:31,2.0
2022-02-01 00:22:32,2.0
2022-02-01 00:22:33,2.0
2022-02-01 00:22:34,2.0
2022-02-01 00:22:35,2.0
2022-02-01 00:22:36,2.0
2022-02-01 00:22:37,2.0
2022-02-01 00:22:38,2.0
2022-02-01 00:22:39,2.0
2022-02-01 00:22:40,2.0
2022-02-01 00:22:41,2.0
2022-02-01 00:22:42,2.0
2022-02-01 00:22:43,2.0
2022-02-01 00:22:44,2.0
2022-02-01 00:22:45,2.0
2022-02-01 00:22:46,2.0
2022-02-01 00:22:47,2.0
2022-02-01 00:22:48,2.0
2022-02-01 00:22:49,2.0
2022-02-01 00:22:50,2.0
2022-02-01 00:22:51,2.0
2022-02-01 00:22:52,2.0
2022-02-01 00:22:53,2.0
2022-02-01 00:22:54,2.0
2022-02-01 00:22:55,2.0
2022-02-01 00:22:56,2.0
2022-02-01 00:22:57,2.0
2022-02-01 00:22:58,2.0
2022-02-01 00:22:59,2.0
2022-02-01 00:23:00,2.0
2022-02-01 00:23:01,2.0
2022-02-01 00:23:02,2.0
2022-02-01 00:23:03,2.0
2022-02-01 00:23:04,2.0
2022-02-01 00:23:05,2.0
2022-02-01 00:23:06,2.0
2022-02-01 00:23:07,3.0
2022-02-01 00:23:08,3.0
2022-02-01 00:23:09,3.0
2022-02-01 00:23:10,3.0
2022-02-01 00:23:11,3.0
2022-02-01 00:23:12,3.0
2022-02-01 00:23:13,3.0
2022-02-01 00:23:14,3.0
2022-02-01 00:23:15,3.0
2022-02-01 00:23:16,3.0
2022-02-01 00:23:17,3.0
2022-02-01 00:23:18,3.0
2022-02-01 00:23:19,3.0
2022-02-01 00:23:20,3.0
2022-02-01 00:23:21,3.0
2022-02-01 00:23:22,3.0
2022-02-01 00:23:23,3.0
2022-02-01 00:23:24,3.0
2022-02-01 00:23:25,3.0
2022-02-01 00:23:26,3.0
2022-02-01 00:23:27,3.0
2022-02-01 00:23:28,3.0
2022-02-01 00:23:29,3.0
2022-02-01 00:23:30,3.0
2022-02-01 00:23:31,3.0
2022-02-01 00:23:32,3.0
2022-02-01 00:23:33,3.0
2022-02-01 00:23:34,3.0
2022-02-01 00:23:35,3.0
2022-02-01 00:23:36,3.0
2022-02-01 00:23:37,3.0
2022-02-01 00:23:38,3.0
2022-02-01 00:23:39,3.0
2022-02-01 00:23:40,3.0
2022-02-01 00:23:41,3.0
2022-02-01 00:23:42,3.0
2022-02-01 00:23:43,3.0
2022-02-01 00:23:44,3.0
2022-02-01 00:23:45,3.0
2022-02-01 00:23:46,3.0
2022-02-01 00:23:47,3.0
2022-02-01 00:23:48,3.0
2022-02-01 00:23:49,3.0
2022-02-01 00:23:50,3.0
2022-02-01 00:23:51,3.0
2022-02-01 00:23:52,3.0
2022-02-01 00:23:53,3.0
2022-02-01 00:23:54,3.0
2022-02-01 00:23:55,3.0
2022-02-01 00:23:56,3.0
2022-02-01 00:23:57,3.0
2022-02-01 00:23:58,3.0
2022-02-01 00:23:59,3.0
2022-02-01 00:24:00,3.0
2022-02-01 00:24:01,3.0
2022-02-01 00:24:02,3.0
2022-02-01 00:24:03,3.0
2022-02-01 00:24:04,3.0
2022-02-01 00:24:05,3.0
2022-02-01 00:24:06,3.0
2022-02-01 00:24:07,3.0
2022-02-01 00:24:08,3.0
2022-02-01 00:24:09,3.0
2022-02-01 00:24:10,3.0
2022-02-01 00:24:11,3.0
2022-02-01 00:24:12,3.0
2022-02-01 00:24:13,3.0
2022-02-01 00:24:14,3.0
2022-02-01 00:24:15,3.0
2022-02-01 00:24:16,3.0
2022-02-01 00:24:17,3.0
2022-02-01 00:24:18,3.0
2022-02-01 00:24:19,3.0
2022-02-01 00:24:20,3.0
2022-02-01 00:24:21,3.0
2022-02-01 00:24:22,3.0
2022-02-01 00:24:23,3.0
2022-02-01 00:24:24,3.0
2022-02-01 00:24:25,3.0
2022-02-01 00:24:26,3.0
2022-02-01 00:24:27,3.0
2022-02-01 00:24:28,3.0
2022-02-01 00:24:29,3.0
2022-02-01 00:24:30,3.0
2022-02-01 00:24:31,3.0
2022-02-01 00:24:32,3.0
2022-02-01 00:24:33,3.0
2022-02-01 00:24:34,3.0
2022-02-01 00:24:35,3.0
2022-02-01 00:24:36,3.0
2022-02-01 00:24:37,3.0
2022-02-01 00:24:38,3.0
2022-02-01 00:24:39,3.0
2022-02-01 00:24:40,3.0
2022-02-01 00:24:41,3.0
2022-02-01 00:24:42,3.0
2022-02-01 00:24:43,3.0
2022-02-01 00:24:44,3.0
2022-02-01 00:24:45,3.0
2022-02-01 00:24:46,3.0
2022-02-01 00:24:47,3.0
2022-02-01 00:24:48,3.0
2022-02-01 00:24:49,3.0
2022-02-01 00:24:50,3.0
2022-02-01 00:24:51,3.0
2022-02-01 00:24:52,3.0
2022-02-01 00:24:53,3.0
2022-02-01 00:24:54,3.0
2022-02-01 00:24:55,3.0
2022-02-01 00:24:56,3.0
2022-02-01 00:24:57,3.0
2022-02-01 00:24:58,3.0
2022-02-01 00:24:59,3.0
2022-02-01 00:25:00,3.0
2022-02-01 00:25:01,3.0
2022-02-01 00:25:02,3.0
2022-02-01 00:25:03,3.0
2022-02-01 00:25:04,3.0
2022-02-01 00:25:05,3.0
2022-02-01 00:25:06,3.0
2022-02-01 00:25:07,3.0
2022-02-01 00:25:08,3.0
2022-02-01 00:25:09,3.0
2022-02-01 00:25:10,3.0
2022-02-01 00:25:11,3.0
2022-02-01 00:25:12,3.0
2022-02-01 00:25:13,3.0
2022-02-01 00:25:14,3.0
2022-02-01 00:25:15,3.0
2022-02-01 00:25:16,3.0
2022-02-01 00:25:17,3.0
2022-02-01 00:25:18,3.0
2022-02-01 00:25:19,3.0
2022-02-01 00:25:20,3.0
2022-02-01 00:25:21,3.0
2022-02-01 00:25:22,3.0
2022-02-01 00:25:23,3.0
2022-02-01 00:25:24,3.0
2022-02-01 00:25:25,3.0
2022-02-01 00:25:26,3.0
2022-02-01 00:25:27,3.0
2022-02-01 00:25:28,3.0
2022-02-01 00:25:29,3.0
2022-02-01 00:25:30,3.0
2022-02-01 00:25:31,3.0
2022-02-01 00:25:32,3.0
2022-02-01 00:25:33,3.0
2022-02-01 00:25:34,3.0
2022-02-01 00:25:35,3.0
2022-02-01 00:25:36,3.0
2022-02-01 00:25:37,3.0
2022-02-01 00:25:38,3.0
2022-02-01 00:25:39,3.0
2022-02-01 00:25:40,3.0
2022-02-01 00:25:41,3.0
2022-02-01 00:25:42,3.0
2022-02-01 00:25:43,3.0
2022-02-01 00:25:44,3.0
2022-02-01 00:25:45,3.0
2022-02-01 00:25:46,3.0
2022-02-01 00:25:47,3.0
2022-02-01 00:25:48,3.0
2022-02-01 00:25:49,3.0
2022-02-01 00:25:50,3.0
2022-02-01 00:25:51,3.0
2022-02-01 00:25:52,3.0
2022-02-01 00:25:53,3.0
2022-02-01 00:25:54,3.0
2022-02-01 00:25:55,3.0
2022-02-01 00:25:56,3.0
2022-02-01 00:25:57,3.0
2022-02-01 00:25:58,3.0
2022-02-01 00:25:59,3.0
2022-02-01 00:26:00,3.0
2022-02-01 00:26:01,3.0
2022-02-01 00:26:02,3.0
2022-02-01 00:26:03,3.0
2022-02-01 00:26:04,3.0
2022-02-01 00:26:05,3.0
2022-02-01 00:26:06,3.0
2022-02-01 00:26:07,3.0
2022-02-01 00:26:08,3.0
2022-02-01 00:26:09,3.0
2022-02-01 00:26:10,3.0
2022-02-01 00:26:11,3.0
2022-02-01 00:26:12,3.0
2022-02-01 00:26:13,3.0
2022-02-01 00:26:14,3.0
2022-02-01 00:26:15,3.0
2022-02-01 00:26:16,3.0
2022-02-01 00:26:17,3.0
2022-02-01 00:26:18,3.0
2022-02-01 00:26:19,3.0
2022-02-01 00:26:20,3.0
2022-02-01 00:26:21,3.0
2022-02-01 00:26:22,3.0
2022-02-01 00:26:23,3.0
2022-02-01 00:26:24,3.0
2022-02-01 00:26:25,3.0
2022-02-01 00:26:26,3.0
2022-02-01 00:26:27,3.0
2022-02-01 00:26:28,3.0
2022-02-01 00:26:29,3.0
2022-02-01 00:26:30,3.0
2022-02-01 00:26:31,3.0
2022-02-01 00:26:32,3.0
2022-02-01 00:26:33,3.0
2022-02-01 00:26:34,3.0
2022-02-01 00:26:35,3.0
2022-02-01 00:26:36,3.0
2022-02-01 00:26:37,3.0
2022-02-01 00:26:38,3.0
2022-02-01 00:26:39,3.0
2022-02-01 00:26:40,3.0
2022-02-01 00:26:41,3.0
2022-02-01 00:26:42,3.0
2022-02-01 00:26:43,3.0
2022-02-01 00:26:44,3.0
2022-02-01 00:26:45,3.0
2022-02-01 00:26:46,3.0
2022-02-01 00:26:47,3.0
2022-02-01 00:26:48,3.0
2022-02-01 00:26:49,3.0
2022-02-01 00:26:50,3.0
2022-02-01 00:26:51,3.0
2022-02-01 00:26:52,3.0
2022-02-01 00:26:53,3.0
2022-02-01 00:26:54,3.0
2022-02-01 00:26:55,3.0
2022-02-01 00:26:56,3.0
2022-02-01 00:26:57,3.0
2022-02-01 00:26:58,3.0
2022-02-01 00:26:59,3.0
2022-02-01 00:27:00,3.0
2022-02-01 00:27:01,3.0
2022-02-01 00:27:02,3.0
2022-02-01 00:27:03,3.0
2022-02-01 00:27:04,3.0
2022-02-01 00:27:05,3.0
2022-02-01 00:27:06,3.0
2022-02-01 00:27:07,3.0
2022-02-01 00:27:08,3.0
2022-02-01 00:27:09,3.0
2022-02-01 00:27:10,3.0
2022-02-01 00:27:11,3.0
2022-02-01 00:27:12,3.0
2022-02-01 00:27:13,3.0
2022-02-01 00:27:14,3.0
2022-02-01 00:27:15,3.0
2022-02-01 00:27:16,3.0
2022-02-01 00:27:17,3.0
2022-02-01 00:27:18,3.0
2022-02-01 00:27:19,3.0
2022-02-01 00:27:20,3.0
2022-02-01 00:27:21,3.0
2022-02-01 00:27:22,3.0
2022-02-01 00:27:23,3.0
2022-02-01 00:27:24,3.0
2022-02-01 00:27:25,3.0
